,Unnamed: 0.1,Unnamed: 0,max_column,id,song_title,artist_name,album_name,genre,lyrics,like_cnt,morning,night,minjung_id,rc_travel,rc_music
264,691,킹덤락볼링장_691,나야 나 (PICK ME)_6645,30294022,나야 나 (PICK ME),PRODUCE 101,PRODUCE 101 - 나야 나 (PICK ME),['댄스'],너를 보던 그 순간 Pick me Pick me Pick me 시선 고정 너에게 Pick me Pick me Pick me 눈부셔 Shining Shining 제발 내 맘을 Pick me Pick me Pick me Pick me Pick me 너와 있는 이 시간 Pick me Pick me Pick me 난 너무 빨라 불안해 Pick me Pick me Pick me 멈춰줘 hold me hold me 마지막까지 Pick me Pick me 너는 내게 너무 예뻐서 꿈일까 난 너무 두려워 기억해 제발 이 순간 Tonight 오늘 밤 주인공은 나야 나 나야 나 너만을 기다려 온 나야 나 나야 나 네 맘을 훔칠 사람 나야 나 나야 나 마지막 단 한 사람 나야 나 나야 나 오늘 밤 주인공은 나야 나 나야 나 너만을 기다려 온 나야 나 나야 나 네 맘을 훔칠 사람 나야 나 나야 나 마지막 단 한 사람 나야 나 나야 나 Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up 내가 아닌듯한 나 Pick me Pick me Pick me 미쳤어 내게 빠졌어 Pick me Pick me Pick me I'm so Sick Crazy Crazy 제발 내 맘을 Pick me Pick me Pick me Pick me Pick me 너를 보면 볼수록 Pick me Pick me Pick me 난 막지 못해 내 마음 Pick me Pick me Pick me 이제는 Call me Call me 말해줘 내게 빠져 버렸다고 너무나 예뻐서 꿈일까 두려워 Oh 빛나는 환상 속의 그대 날 바라봐줘 너의 맘속으로 들어가 함께하고 싶어 오늘 밤 주인공은 나야 나 나야 나 너만을 기다려 온 나야 나 나야 나 네 맘을 훔칠 사람 나야 나 나야 나 마지막 단 한 사람 나야 나 나야 나 오늘 밤 주인공은 나야 나 나야 나 너만을 기다려 온 나야 나 나야 나 네 맘을 훔칠 사람 나야 나 나야 나 마지막 단 한 사람 나야 나 나야 나 Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up Pick me Pick me Pick me Pick me Pick me up,102606,-0.8032699570915116,-0.7965962020302645,나야 나 (PICK ME)_6645,킹덤락볼링장,나야 나 (PICK ME)
265,51,인천항갑문_51,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,인천항갑문,Not Like Us
266,220,광주향교_220,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,광주향교,Not Like Us
267,224,영등포재래시장_224,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,영등포재래시장,Not Like Us
268,282,북악팔각정_282,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,북악팔각정,Not Like Us
269,310,연인산도립공원_310,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,연인산도립공원,Not Like Us
270,318,청량리전통시장_318,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,청량리전통시장,Not Like Us
271,358,화서시장_358,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,화서시장,Not Like Us
272,418,북한산국립공원_418,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,북한산국립공원,Not Like Us
273,577,현대프리미엄아울렛 송도점_577,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,현대프리미엄아울렛 송도점,Not Like Us
274,611,장릉_611,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,장릉,Not Like Us
275,629,오이도종합어시장_629,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,오이도종합어시장,Not Like Us
276,701,전등사_701,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,전등사,Not Like Us
277,703,현대백화점 중동점_703,Not Like Us_3729,37494108,Not Like Us,Kendrick Lamar,Not Like Us,['랩/힙합'],,2319,0.1886186746679259,0.1958453362061951,Not Like Us_3729,현대백화점 중동점,Not Like Us
278,52,템플_52,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,템플,Idgamf (Original Mix)
279,206,인천아트플랫폼_206,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,인천아트플랫폼,Idgamf (Original Mix)
280,239,리움미술관_239,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,리움미술관,Idgamf (Original Mix)
281,291,수원시립미술관_291,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,수원시립미술관,Idgamf (Original Mix)
282,397,코너갤러리_397,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,코너갤러리,Idgamf (Original Mix)
283,415,미술관옆사진관_415,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,미술관옆사진관,Idgamf (Original Mix)
284,419,서울시립미술관 북서울미술관_419,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,서울시립미술관 북서울미술관,Idgamf (Original Mix)
285,595,샤갈의눈내리는마을_595,Idgamf (Original Mix)_2609,5639278,Idgamf (Original Mix),Dualmind,Idgamf,['일렉트로니카'],,166,0.5296333444254846,0.5333202940791704,Idgamf (Original Mix)_2609,샤갈의눈내리는마을,Idgamf (Original Mix)
286,55,관고전통시장_55,My My_3563,3618293,My My,Apink (에이핑크),Snow Pink,['댄스'],MY MY MY You're MY MY MY MY You're MY 내가 네게 못했던 말 앞에서면 떨렸던 맘 난 네가 너무나 좋아서 그래 또 하루 종일 네 생각만 한 두 번이 아닌 시간 너는 모를 거야 오 정말 나 지금 너무나 떨려와서 말을 못해 이런 기분 MY MY 바로 지금 MY MY 막 떨리는 마음 어떻게 해 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 MY MY MY You're MY MY MY MY You're MY 너를 처음 보았던 날 눈이 처음 내렸던 날 새 하얀 눈처럼 너무나 떨려와 우연히 널 마주칠까 생각만 해도 떨리는 내 마음을 어떻게 할까 난 정말 사랑이 어떤 건지 모르겠어 이런 기분 MY MY 바로 지금 MY MY 처음 느끼는 마음 어떻게 해 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 혹시 네 앞에서 내 마음 들켜버림 어떻게 해 널 보면 내 마음이 설레 한걸음씩 갈래 지금 바로 내 마음 보여줄래 Oh Oh Baby Dear boy I’m fell in love on a snowy day I will be yours forever as long as you’ll be mine 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 MY MY MY You're MY MY MY MY You're MY,41417,0.2351055446303896,0.2413109334967519,My My_3563,관고전통시장,My My
287,437,베이크샵 켜켜이_437,My My_3563,3618293,My My,Apink (에이핑크),Snow Pink,['댄스'],MY MY MY You're MY MY MY MY You're MY 내가 네게 못했던 말 앞에서면 떨렸던 맘 난 네가 너무나 좋아서 그래 또 하루 종일 네 생각만 한 두 번이 아닌 시간 너는 모를 거야 오 정말 나 지금 너무나 떨려와서 말을 못해 이런 기분 MY MY 바로 지금 MY MY 막 떨리는 마음 어떻게 해 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 MY MY MY You're MY MY MY MY You're MY 너를 처음 보았던 날 눈이 처음 내렸던 날 새 하얀 눈처럼 너무나 떨려와 우연히 널 마주칠까 생각만 해도 떨리는 내 마음을 어떻게 할까 난 정말 사랑이 어떤 건지 모르겠어 이런 기분 MY MY 바로 지금 MY MY 처음 느끼는 마음 어떻게 해 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 혹시 네 앞에서 내 마음 들켜버림 어떻게 해 널 보면 내 마음이 설레 한걸음씩 갈래 지금 바로 내 마음 보여줄래 Oh Oh Baby Dear boy I’m fell in love on a snowy day I will be yours forever as long as you’ll be mine 내가 기쁠 때나 슬플 때나 난 널 부르고 싶어 MY MY MY You're MY 넌 항상 내 마음속에 변치 말고 그 자리에 딱 거기 있어주면 돼 이렇게 널 사랑해 MY MY MY You're MY MY MY MY You're MY,41417,0.2351055446303896,0.2413109334967519,My My_3563,베이크샵 켜켜이,My My
288,56,명동난타극장_56,The Hum (Original Mix)_5069,7895264,The Hum (Original Mix),Dimitri Vegas & Like Mike,The Hum,['일렉트로니카'],,2893,-0.2237926142773508,-0.2114363770970565,The Hum (Original Mix)_5069,명동난타극장,The Hum (Original Mix)
289,760,차이나타운 길거리공연_760,The Hum (Original Mix)_5069,7895264,The Hum (Original Mix),Dimitri Vegas & Like Mike,The Hum,['일렉트로니카'],,2893,-0.2237926142773508,-0.2114363770970565,The Hum (Original Mix)_5069,차이나타운 길거리공연,The Hum (Original Mix)
290,57,그랜드워커힐서울 컨벤션센터_57,That's What I Like_5028,30103593,That's What I Like,Bruno Mars,24K Magic,['POP'],"Your feet on the dashboard, parked outside your parents house, don't open the door yeah, there's more than one way to get out  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  Drive, If we just drive  We got all that we need yeah, money, cigarettes and just enough love to get through the weekend we'll sleep on Monday when the sun comes up  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes down, it'll be alright if we just  If we just Drive, If we just drive We just drive  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  If we just Drive, If we just drive We just drive drive we just drive",137688,-0.2077253073144184,-0.1971157666834147,That's What I Like_5028,그랜드워커힐서울 컨벤션센터,That's What I Like
291,350,롯데프리미엄아울렛 타임빌라스_350,That's What I Like_5028,30103593,That's What I Like,Bruno Mars,24K Magic,['POP'],"Your feet on the dashboard, parked outside your parents house, don't open the door yeah, there's more than one way to get out  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  Drive, If we just drive  We got all that we need yeah, money, cigarettes and just enough love to get through the weekend we'll sleep on Monday when the sun comes up  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes down, it'll be alright if we just  If we just Drive, If we just drive We just drive  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  If we just Drive, If we just drive We just drive drive we just drive",137688,-0.2077253073144184,-0.1971157666834147,That's What I Like_5028,롯데프리미엄아울렛 타임빌라스,That's What I Like
292,641,롯데백화점 노원점 VIP Var_641,That's What I Like_5028,30103593,That's What I Like,Bruno Mars,24K Magic,['POP'],"Your feet on the dashboard, parked outside your parents house, don't open the door yeah, there's more than one way to get out  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  Drive, If we just drive  We got all that we need yeah, money, cigarettes and just enough love to get through the weekend we'll sleep on Monday when the sun comes up  Yeah we can go somewhere where no one knows us, overdose on open roads yeah, cheap hotels, we'll dance on tables and every town from here to Vegas  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes down, it'll be alright if we just  If we just Drive, If we just drive We just drive  Cause this is what I'm thinking can you hear me now, if we were stars in a movie somehow, this would be the step up where it all goes wrong, it'll be alright if we just  If we just Drive, If we just drive We just drive drive we just drive",137688,-0.2077253073144184,-0.1971157666834147,That's What I Like_5028,롯데백화점 노원점 VIP Var,That's What I Like
293,60,에버랜드_60,Party Forever_3999,33337662,Party Forever,사이먼 도미닉,Party Forever,['랩/힙합'],Party forever 나를 향해 쏟아지는 기대와 칭찬 기분 좋은 말만 해주려는 날 위한 이 시간 그 속에서 나는 숨이 좀 막히는 듯해 나 잠깐 방에 들어가서 쉬고 있을게 이 파티의 주인공은 나라고 하지만 너네가 더 신난 거 같아 보여 근데 일찍은 가지 마 오 난 혼자가 싫어 시끄러운 것도 물론 나 없어도 잘만 놀 거 알아 집에 가기 전엔 불러 나는 의심 한가득이야 every moment 잠시도 못 참고 문에 귀를 대보면은 나도 없는데 왜 얘기해 나의 미래에 대해 왈가왈부 내 과거를 너네가 왜 이해해 하지만 이 현재를 나와 같이해주기에 툴툴대지만 내 속마음은 yeah yeah Party forever Party forever Party forever My party forever 그만 그만 입에 발린 말은 지겨우니까 자 이제 나에게 쌓인 불평불만을 감당할 시간 난 이상하게 여기서 왜 살아있음을 느껴 이런 게 내 삶을 움직이는 힘이라는 게 참 웃겨 이 파티의 주인공은 나라고 하지만 너네가 더 신난 거 같아 보여 근데 집에는 가지 마 나는 혼자는 더 싫어 시끄러운 것도 물론 봐봐 나 없이도 잘만 놀잖아 don’t leave me alone 음 쏟아져 있는 술 깨져있는 병 Sticky plastic cup 살아있는 시체들의 밤 화장실 앞 줄지 않는 줄 빨간색 암실 조명 밑에서 축하합니다 떼창하지만 모두가 불협화음 Party forever Party forever Party forever My party forever Party forever Party forever Party forever My party forever 춤출 기분이 아닌데 그래도 예의상 신나는 척은 해야 해 쨌든 바쁜 시간을 내 나를 보러 와준 건데 나도 얼른 취해야 돼 방금 나한테 인사했던 누구야 쟤는 모르는 애들이 와서 꽁술 먹잖아 낼름 기분 좀 내려고 거르고 나왔는데 xan은 내 친구들은 다 어디 간 거야 나 지금 오려고 해 bad 나 빼고 모두 다 생일 맞은 것처럼 PARTAY 꼴 보기 싫네 괜히 그냥 내가 문제인 것 같애 이렇게 태어난 내가 죄야 또 내 자신을 탓해 이런 나를 알면서도 모르는 척 다들 침묵의 카르텔 그래 나 신경 쓰지 말고 편하게 놀아 억지로 위로할 필요도 없다니까는 내 눈치 안 봐도 돼 더 웃고 떠들어주는 걸로 난 이미 충분해 I just wanna party & bullshit,10117,0.1126058025544781,0.1153148075414433,Party Forever_3999,에버랜드,Party Forever
294,61,낙천지_61,My Oh My_3565,37376715,My Oh My,Ava Max,My Oh My,['성인가요/트로트'],We don’t gotta take it slow I’ma hit the gas if you ready to go I wanna feel the sweat breathing through your clothes The way you touch my neck got me ready to fold I wanna make magic I want you to feel me I want you to grab it I want you to steal me If you want it you can have it I want you to free me I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  We ain’t gotta check the time Even when it ends it’s still you and I We ain’t even know they turned on the lights We missed the last call riding on a high It’s more than a moment This can’t be a memory The party is over You wanna come with me? My home never closes Just want you to feel free I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while If you wanna stay you can stay for a little while Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while You ain’t gotta go you can stay for a little while,654,0.2346970944378465,0.2411664220905376,My Oh My_3565,낙천지,My Oh My
295,84,낙산공원_84,My Oh My_3565,37376715,My Oh My,Ava Max,My Oh My,['성인가요/트로트'],We don’t gotta take it slow I’ma hit the gas if you ready to go I wanna feel the sweat breathing through your clothes The way you touch my neck got me ready to fold I wanna make magic I want you to feel me I want you to grab it I want you to steal me If you want it you can have it I want you to free me I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  We ain’t gotta check the time Even when it ends it’s still you and I We ain’t even know they turned on the lights We missed the last call riding on a high It’s more than a moment This can’t be a memory The party is over You wanna come with me? My home never closes Just want you to feel free I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while If you wanna stay you can stay for a little while Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while You ain’t gotta go you can stay for a little while,654,0.2346970944378465,0.2411664220905376,My Oh My_3565,낙산공원,My Oh My
296,168,한강중앙공원_168,My Oh My_3565,37376715,My Oh My,Ava Max,My Oh My,['성인가요/트로트'],We don’t gotta take it slow I’ma hit the gas if you ready to go I wanna feel the sweat breathing through your clothes The way you touch my neck got me ready to fold I wanna make magic I want you to feel me I want you to grab it I want you to steal me If you want it you can have it I want you to free me I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  We ain’t gotta check the time Even when it ends it’s still you and I We ain’t even know they turned on the lights We missed the last call riding on a high It’s more than a moment This can’t be a memory The party is over You wanna come with me? My home never closes Just want you to feel free I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while If you wanna stay you can stay for a little while Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while You ain’t gotta go you can stay for a little while,654,0.2346970944378465,0.2411664220905376,My Oh My_3565,한강중앙공원,My Oh My
297,279,남산케이블카_279,My Oh My_3565,37376715,My Oh My,Ava Max,My Oh My,['성인가요/트로트'],We don’t gotta take it slow I’ma hit the gas if you ready to go I wanna feel the sweat breathing through your clothes The way you touch my neck got me ready to fold I wanna make magic I want you to feel me I want you to grab it I want you to steal me If you want it you can have it I want you to free me I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  We ain’t gotta check the time Even when it ends it’s still you and I We ain’t even know they turned on the lights We missed the last call riding on a high It’s more than a moment This can’t be a memory The party is over You wanna come with me? My home never closes Just want you to feel free I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while If you wanna stay you can stay for a little while Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while You ain’t gotta go you can stay for a little while,654,0.2346970944378465,0.2411664220905376,My Oh My_3565,남산케이블카,My Oh My
298,369,주렁주렁 동탄라크몽점_369,My Oh My_3565,37376715,My Oh My,Ava Max,My Oh My,['성인가요/트로트'],We don’t gotta take it slow I’ma hit the gas if you ready to go I wanna feel the sweat breathing through your clothes The way you touch my neck got me ready to fold I wanna make magic I want you to feel me I want you to grab it I want you to steal me If you want it you can have it I want you to free me I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  We ain’t gotta check the time Even when it ends it’s still you and I We ain’t even know they turned on the lights We missed the last call riding on a high It’s more than a moment This can’t be a memory The party is over You wanna come with me? My home never closes Just want you to feel free I’m not tryna lock you down  You came in on your own Caught up in your zone In a room full of strangers different faces It feels like we’re alone  Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while If you wanna stay you can stay for a little while Why don’t you stay Stay here after hours I know you don’t wanna leave Stay here after hours After hours we can  Tell your friends to go you can stay for a little while You ain’t gotta go you can stay for a little while,654,0.2346970944378465,0.2411664220905376,My Oh My_3565,주렁주렁 동탄라크몽점,My Oh My
299,62,백운계곡관광지_62,Freedom From The Daily Work_1816,106026444,Freedom From The Daily Work,Spa And Lounge,Freedom From The Daily Work,['댄스'],Small talk no conversation That look makes me impatient I can’t tell what you’re thinking Please tell me what you’re thinking Last night we were more than fine Just tell me if you changed your mind If you changed your mind Cause I’m all I’m all in Calling no answer Would you text me when you feel like When it feels right to you But I’m all I’m all in I’m falling faster If you’re looking at me with a heart of doubt Don’t kiss me right now Don’t tell me that you need me Don’t show up at my house All caught up in your feelings Don’t run me round and round Don’t build me up just to let me down Just to let me down down down hey Don’t mess with my head Don’t tell me you’re falling with your feet Still on the ledge I’m all out of breath Baby don’t run me round and round Don’t kiss me no don’t kiss me right now On your lips just leave it If you don’t mean it Ooh yeah You know you’ve got me In the palm of your hand But I love those hands Oooh yeah But you only let me hold you when he can’t Yeah I don’t understand Cause I’m all I’m all in I’m calling no answer Would you text me when you feel like When it feels right to you But I’m all I’m all in I’m falling faster If you’re looking at me with a heart of doubt Don’t kiss me right now Don’t tell me that you need me Don’t show up at my house All caught up in your feelings Don’t run me round and round Don’t build me up just to let me down Just to let me down down down hey Don’t mess with my head Don’t tell me you’re falling with your feet Still on the ledge I’m all out of breath Baby don’t run me round and round Don’t kiss me no don’t kiss me right now On your lips just leave it If you don’t mean it Hurry home let’s never leave the house But you don’t mean it Let’s stay in bed while all our friends go out But you don’t mean it Why you let those words Come out of your mouth If you don’t mean it You’ve been staring at me With a heart of doubt Don’t kiss me right now Don’t tell me that you need me Don’t show up at my house All caught up in your feelings Don’t run me round and round Don’t build me up just to let me down Just to let me down down down hey Don’t mess with my head Don’t tell me you’re falling with your feet Still on the ledge I’m all out of breath Baby don’t run me round and round Don’t kiss me no don’t kiss me right now On your lips just leave it If you don’t mean it,14,0.7896812175525706,0.8013533502157515,Freedom From The Daily Work_1816,백운계곡관광지,Freedom From The Daily Work
300,65,소래역사관_65,Viva La Vida_5430,2002254,Viva La Vida,Coldplay,Viva La Vida (Prospekt's March Edition),['록/메탈'],I used to rule the world Seas would rise when I gave the word Now in the morning I sleep alone Sweep the streets I used to own I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing Now the old king is dead Long live the king One minute I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of salt and pillars of sand I hear Jerusalem bells are ringing Roman Cavalry choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain Once you go there was never never a honest word And that was when I ruled the world It was a wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh who would ever want to be king I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world Oh oh oh oh oh I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world,148025,-0.3403603363762364,-0.3218089184433417,Viva La Vida_5430,소래역사관,Viva La Vida
301,156,국립중앙박물관_156,Viva La Vida_5430,2002254,Viva La Vida,Coldplay,Viva La Vida (Prospekt's March Edition),['록/메탈'],I used to rule the world Seas would rise when I gave the word Now in the morning I sleep alone Sweep the streets I used to own I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing Now the old king is dead Long live the king One minute I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of salt and pillars of sand I hear Jerusalem bells are ringing Roman Cavalry choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain Once you go there was never never a honest word And that was when I ruled the world It was a wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh who would ever want to be king I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world Oh oh oh oh oh I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world,148025,-0.3403603363762364,-0.3218089184433417,Viva La Vida_5430,국립중앙박물관,Viva La Vida
302,158,국립고궁박물관_158,Viva La Vida_5430,2002254,Viva La Vida,Coldplay,Viva La Vida (Prospekt's March Edition),['록/메탈'],I used to rule the world Seas would rise when I gave the word Now in the morning I sleep alone Sweep the streets I used to own I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing Now the old king is dead Long live the king One minute I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of salt and pillars of sand I hear Jerusalem bells are ringing Roman Cavalry choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain Once you go there was never never a honest word And that was when I ruled the world It was a wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh who would ever want to be king I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world Oh oh oh oh oh I hear Jerusalem bells are ringing Roman Calvary choirs are singing Be my mirror my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world,148025,-0.3403603363762364,-0.3218089184433417,Viva La Vida_5430,국립고궁박물관,Viva La Vida
